"BehaviorSpace results (NetLogo 6.3.0)"
"Schelling_on_GIS-@Religion.nlogo"
"experiment_ethnic-religion"
"10/09/2022 03:52:17:779 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","beta-eth","beta-rel","tie-houses-to-religion","free-space","religion","data-source","town","turnover","color-axis-max","neighbor-weight","others-ignore-ethn","ethn-rel-recommendations","ethnicity","always-search","dissimilarity-religion","threshold-mean","stop-tick","always-move","scale-down-pop","threshold-sd","measure","[step]","precision (sum [(ethnic-simpson - town-ethnic-simpson) * totalpop] of districts / sum [totalpop] of districts) 3","dissimilarity-string 0 dissimilarity-religion","dissimilarity-string 1 dissimilarity-religion","dissimilarity-string 2 dissimilarity-religion","dissimilarity-string 3 dissimilarity-religion","precision moran-I districts 3"
"86","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","30","0.03","0.248 (emp 0.241)","0.631 (emp 0.421)","0.161 (emp 0.034)","0.261 (emp 0.204)","0.722"
"83","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","45","0.031","0.254 (emp 0.241)","0.638 (emp 0.421)","0.162 (emp 0.034)","0.261 (emp 0.204)","0.707"
"82","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","45","0.03","0.249 (emp 0.241)","0.629 (emp 0.421)","0.16 (emp 0.034)","0.259 (emp 0.204)","0.727"
"87","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","29","0.03","0.25 (emp 0.241)","0.634 (emp 0.421)","0.15 (emp 0.034)","0.255 (emp 0.204)","0.712"
"85","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","34","0.03","0.249 (emp 0.241)","0.635 (emp 0.421)","0.168 (emp 0.034)","0.264 (emp 0.204)","0.722"
"88","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","25","0.029","0.252 (emp 0.241)","0.626 (emp 0.421)","0.154 (emp 0.034)","0.257 (emp 0.204)","0.713"
"81","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","48","0.03","0.251 (emp 0.241)","0.634 (emp 0.421)","0.161 (emp 0.034)","0.248 (emp 0.204)","0.711"
"84","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","42","0.03","0.251 (emp 0.241)","0.645 (emp 0.421)","0.168 (emp 0.034)","0.267 (emp 0.204)","0.73"
"86","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","31","0.029","0.249 (emp 0.241)","0.63 (emp 0.421)","0.16 (emp 0.034)","0.266 (emp 0.204)","0.728"
"83","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","46","0.031","0.254 (emp 0.241)","0.641 (emp 0.421)","0.164 (emp 0.034)","0.262 (emp 0.204)","0.713"
"82","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","46","0.03","0.248 (emp 0.241)","0.627 (emp 0.421)","0.16 (emp 0.034)","0.266 (emp 0.204)","0.729"
"87","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","30","0.03","0.251 (emp 0.241)","0.632 (emp 0.421)","0.157 (emp 0.034)","0.265 (emp 0.204)","0.708"
"85","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","35","0.03","0.248 (emp 0.241)","0.63 (emp 0.421)","0.171 (emp 0.034)","0.273 (emp 0.204)","0.724"
"81","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","49","0.031","0.251 (emp 0.241)","0.64 (emp 0.421)","0.166 (emp 0.034)","0.256 (emp 0.204)","0.71"
"88","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","26","0.029","0.252 (emp 0.241)","0.624 (emp 0.421)","0.153 (emp 0.034)","0.258 (emp 0.204)","0.714"
"84","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","43","0.03","0.249 (emp 0.241)","0.646 (emp 0.421)","0.167 (emp 0.034)","0.256 (emp 0.204)","0.722"
"86","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","32","0.029","0.248 (emp 0.241)","0.627 (emp 0.421)","0.162 (emp 0.034)","0.262 (emp 0.204)","0.718"
"83","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","47","0.031","0.255 (emp 0.241)","0.643 (emp 0.421)","0.163 (emp 0.034)","0.26 (emp 0.204)","0.704"
"82","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","47","0.03","0.248 (emp 0.241)","0.636 (emp 0.421)","0.162 (emp 0.034)","0.262 (emp 0.204)","0.725"
"87","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","31","0.03","0.251 (emp 0.241)","0.634 (emp 0.421)","0.164 (emp 0.034)","0.268 (emp 0.204)","0.719"
"85","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","36","0.03","0.248 (emp 0.241)","0.625 (emp 0.421)","0.167 (emp 0.034)","0.266 (emp 0.204)","0.721"
"81","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","50","0.031","0.252 (emp 0.241)","0.635 (emp 0.421)","0.169 (emp 0.034)","0.261 (emp 0.204)","0.71"
"88","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","27","0.029","0.251 (emp 0.241)","0.622 (emp 0.421)","0.152 (emp 0.034)","0.255 (emp 0.204)","0.712"
"84","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","44","0.03","0.249 (emp 0.241)","0.647 (emp 0.421)","0.168 (emp 0.034)","0.258 (emp 0.204)","0.722"
"86","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","33","0.03","0.249 (emp 0.241)","0.634 (emp 0.421)","0.163 (emp 0.034)","0.259 (emp 0.204)","0.72"
"83","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","48","0.031","0.253 (emp 0.241)","0.639 (emp 0.421)","0.166 (emp 0.034)","0.265 (emp 0.204)","0.702"
"82","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","48","0.03","0.248 (emp 0.241)","0.637 (emp 0.421)","0.158 (emp 0.034)","0.264 (emp 0.204)","0.722"
"87","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","32","0.03","0.25 (emp 0.241)","0.629 (emp 0.421)","0.164 (emp 0.034)","0.266 (emp 0.204)","0.723"
"81","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","51","0.03","0.25 (emp 0.241)","0.635 (emp 0.421)","0.163 (emp 0.034)","0.256 (emp 0.204)","0.709"
"85","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","37","0.03","0.248 (emp 0.241)","0.627 (emp 0.421)","0.166 (emp 0.034)","0.263 (emp 0.204)","0.722"
"88","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","28","0.029","0.251 (emp 0.241)","0.625 (emp 0.421)","0.152 (emp 0.034)","0.257 (emp 0.204)","0.719"
"84","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","45","0.031","0.249 (emp 0.241)","0.649 (emp 0.421)","0.171 (emp 0.034)","0.261 (emp 0.204)","0.722"
"86","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","34","0.03","0.25 (emp 0.241)","0.636 (emp 0.421)","0.161 (emp 0.034)","0.259 (emp 0.204)","0.722"
"83","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","49","0.031","0.254 (emp 0.241)","0.641 (emp 0.421)","0.161 (emp 0.034)","0.263 (emp 0.204)","0.702"
"82","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","49","0.03","0.25 (emp 0.241)","0.637 (emp 0.421)","0.161 (emp 0.034)","0.265 (emp 0.204)","0.721"
"87","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","33","0.03","0.252 (emp 0.241)","0.633 (emp 0.421)","0.163 (emp 0.034)","0.267 (emp 0.204)","0.727"
"85","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","38","0.03","0.248 (emp 0.241)","0.624 (emp 0.421)","0.166 (emp 0.034)","0.255 (emp 0.204)","0.72"
"81","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","52","0.03","0.252 (emp 0.241)","0.633 (emp 0.421)","0.165 (emp 0.034)","0.261 (emp 0.204)","0.706"
"84","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","46","0.031","0.25 (emp 0.241)","0.651 (emp 0.421)","0.171 (emp 0.034)","0.265 (emp 0.204)","0.723"
"88","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","29","0.029","0.251 (emp 0.241)","0.627 (emp 0.421)","0.158 (emp 0.034)","0.259 (emp 0.204)","0.722"
"86","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","35","0.03","0.248 (emp 0.241)","0.631 (emp 0.421)","0.166 (emp 0.034)","0.265 (emp 0.204)","0.712"
"83","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","50","0.031","0.253 (emp 0.241)","0.64 (emp 0.421)","0.162 (emp 0.034)","0.26 (emp 0.204)","0.698"
"82","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","50","0.03","0.247 (emp 0.241)","0.635 (emp 0.421)","0.162 (emp 0.034)","0.265 (emp 0.204)","0.715"
"87","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","34","0.03","0.252 (emp 0.241)","0.635 (emp 0.421)","0.166 (emp 0.034)","0.269 (emp 0.204)","0.72"
"85","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","39","0.03","0.249 (emp 0.241)","0.626 (emp 0.421)","0.164 (emp 0.034)","0.262 (emp 0.204)","0.72"
"81","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","53","0.031","0.252 (emp 0.241)","0.633 (emp 0.421)","0.172 (emp 0.034)","0.269 (emp 0.204)","0.704"
"84","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","47","0.03","0.248 (emp 0.241)","0.649 (emp 0.421)","0.165 (emp 0.034)","0.255 (emp 0.204)","0.724"
"88","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","30","0.029","0.251 (emp 0.241)","0.626 (emp 0.421)","0.157 (emp 0.034)","0.262 (emp 0.204)","0.713"
"86","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","36","0.03","0.249 (emp 0.241)","0.632 (emp 0.421)","0.165 (emp 0.034)","0.267 (emp 0.204)","0.716"
"83","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","51","0.031","0.253 (emp 0.241)","0.637 (emp 0.421)","0.164 (emp 0.034)","0.263 (emp 0.204)","0.703"
"82","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","51","0.031","0.25 (emp 0.241)","0.641 (emp 0.421)","0.16 (emp 0.034)","0.263 (emp 0.204)","0.719"
"87","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","35","0.03","0.25 (emp 0.241)","0.633 (emp 0.421)","0.168 (emp 0.034)","0.263 (emp 0.204)","0.718"
"85","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","40","0.03","0.249 (emp 0.241)","0.637 (emp 0.421)","0.165 (emp 0.034)","0.262 (emp 0.204)","0.719"
"81","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","54","0.031","0.252 (emp 0.241)","0.638 (emp 0.421)","0.171 (emp 0.034)","0.269 (emp 0.204)","0.708"
"84","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","48","0.03","0.25 (emp 0.241)","0.647 (emp 0.421)","0.169 (emp 0.034)","0.257 (emp 0.204)","0.724"
"88","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","31","0.029","0.25 (emp 0.241)","0.627 (emp 0.421)","0.157 (emp 0.034)","0.26 (emp 0.204)","0.712"
"86","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","37","0.03","0.25 (emp 0.241)","0.633 (emp 0.421)","0.165 (emp 0.034)","0.263 (emp 0.204)","0.715"
"83","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","52","0.031","0.252 (emp 0.241)","0.632 (emp 0.421)","0.162 (emp 0.034)","0.26 (emp 0.204)","0.704"
"82","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","52","0.031","0.247 (emp 0.241)","0.646 (emp 0.421)","0.163 (emp 0.034)","0.261 (emp 0.204)","0.719"
"87","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","36","0.03","0.251 (emp 0.241)","0.635 (emp 0.421)","0.166 (emp 0.034)","0.259 (emp 0.204)","0.719"
"85","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","41","0.03","0.248 (emp 0.241)","0.631 (emp 0.421)","0.166 (emp 0.034)","0.261 (emp 0.204)","0.72"
"81","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","55","0.031","0.251 (emp 0.241)","0.639 (emp 0.421)","0.17 (emp 0.034)","0.262 (emp 0.204)","0.71"
"84","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","49","0.03","0.25 (emp 0.241)","0.644 (emp 0.421)","0.169 (emp 0.034)","0.265 (emp 0.204)","0.719"
"88","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","32","0.03","0.251 (emp 0.241)","0.629 (emp 0.421)","0.159 (emp 0.034)","0.258 (emp 0.204)","0.718"
"86","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","38","0.03","0.248 (emp 0.241)","0.631 (emp 0.421)","0.166 (emp 0.034)","0.258 (emp 0.204)","0.714"
"83","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","53","0.031","0.253 (emp 0.241)","0.629 (emp 0.421)","0.162 (emp 0.034)","0.268 (emp 0.204)","0.71"
"82","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","53","0.031","0.249 (emp 0.241)","0.646 (emp 0.421)","0.163 (emp 0.034)","0.269 (emp 0.204)","0.721"
"87","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","37","0.03","0.251 (emp 0.241)","0.638 (emp 0.421)","0.163 (emp 0.034)","0.262 (emp 0.204)","0.721"
"85","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","42","0.03","0.247 (emp 0.241)","0.631 (emp 0.421)","0.17 (emp 0.034)","0.265 (emp 0.204)","0.718"
"81","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","56","0.031","0.252 (emp 0.241)","0.643 (emp 0.421)","0.169 (emp 0.034)","0.264 (emp 0.204)","0.722"
"84","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","50","0.03","0.249 (emp 0.241)","0.642 (emp 0.421)","0.168 (emp 0.034)","0.267 (emp 0.204)","0.717"
"88","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","33","0.03","0.25 (emp 0.241)","0.627 (emp 0.421)","0.16 (emp 0.034)","0.262 (emp 0.204)","0.716"
"86","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","39","0.03","0.249 (emp 0.241)","0.633 (emp 0.421)","0.165 (emp 0.034)","0.255 (emp 0.204)","0.71"
"83","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","54","0.031","0.253 (emp 0.241)","0.636 (emp 0.421)","0.16 (emp 0.034)","0.253 (emp 0.204)","0.707"
"87","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","38","0.03","0.251 (emp 0.241)","0.637 (emp 0.421)","0.166 (emp 0.034)","0.264 (emp 0.204)","0.723"
"82","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","54","0.031","0.249 (emp 0.241)","0.649 (emp 0.421)","0.166 (emp 0.034)","0.276 (emp 0.204)","0.722"
"85","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","43","0.03","0.247 (emp 0.241)","0.631 (emp 0.421)","0.165 (emp 0.034)","0.264 (emp 0.204)","0.727"
"81","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","57","0.031","0.251 (emp 0.241)","0.638 (emp 0.421)","0.171 (emp 0.034)","0.269 (emp 0.204)","0.712"
"84","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","51","0.031","0.25 (emp 0.241)","0.643 (emp 0.421)","0.171 (emp 0.034)","0.266 (emp 0.204)","0.715"
"88","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","34","0.03","0.25 (emp 0.241)","0.629 (emp 0.421)","0.159 (emp 0.034)","0.263 (emp 0.204)","0.715"
"86","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","40","0.03","0.249 (emp 0.241)","0.632 (emp 0.421)","0.164 (emp 0.034)","0.255 (emp 0.204)","0.707"
"83","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","55","0.031","0.253 (emp 0.241)","0.637 (emp 0.421)","0.163 (emp 0.034)","0.262 (emp 0.204)","0.716"
"82","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","55","0.031","0.249 (emp 0.241)","0.653 (emp 0.421)","0.167 (emp 0.034)","0.269 (emp 0.204)","0.723"
"87","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","39","0.03","0.25 (emp 0.241)","0.637 (emp 0.421)","0.165 (emp 0.034)","0.258 (emp 0.204)","0.719"
"85","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","44","0.03","0.248 (emp 0.241)","0.633 (emp 0.421)","0.169 (emp 0.034)","0.267 (emp 0.204)","0.723"
"81","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","58","0.031","0.252 (emp 0.241)","0.641 (emp 0.421)","0.17 (emp 0.034)","0.267 (emp 0.204)","0.713"
"84","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","52","0.031","0.249 (emp 0.241)","0.643 (emp 0.421)","0.173 (emp 0.034)","0.268 (emp 0.204)","0.711"
"88","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","35","0.03","0.251 (emp 0.241)","0.636 (emp 0.421)","0.157 (emp 0.034)","0.256 (emp 0.204)","0.718"
"86","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","41","0.03","0.25 (emp 0.241)","0.637 (emp 0.421)","0.169 (emp 0.034)","0.259 (emp 0.204)","0.709"
"83","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","56","0.031","0.254 (emp 0.241)","0.639 (emp 0.421)","0.162 (emp 0.034)","0.265 (emp 0.204)","0.711"
"82","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","56","0.031","0.248 (emp 0.241)","0.653 (emp 0.421)","0.163 (emp 0.034)","0.267 (emp 0.204)","0.73"
"87","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","40","0.03","0.251 (emp 0.241)","0.64 (emp 0.421)","0.171 (emp 0.034)","0.267 (emp 0.204)","0.714"
"85","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","45","0.03","0.248 (emp 0.241)","0.63 (emp 0.421)","0.169 (emp 0.034)","0.259 (emp 0.204)","0.72"
"81","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","59","0.031","0.252 (emp 0.241)","0.639 (emp 0.421)","0.172 (emp 0.034)","0.266 (emp 0.204)","0.715"
"84","8","8","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","53","0.031","0.249 (emp 0.241)","0.642 (emp 0.421)","0.171 (emp 0.034)","0.27 (emp 0.204)","0.712"
