"BehaviorSpace results (NetLogo 6.3.0)"
"Schelling_on_GIS-@SES.nlogo"
"experiment_ethnic-SES"
"10/09/2022 04:58:13:062 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","town","free-space","scale-down-pop","data-source","measure","ethnicity","ses","threshold-mean","threshold-sd","tie-houses-to-ses","beta-eth","beta-ses","color-axis-max","dissimilarity-ses","turnover","always-search","always-move","ethn-ses-recommendations","neighbor-weight","others-ignore-ethn","stop-tick","[step]","precision (sum [(ethnic-simpson - town-ethnic-simpson) * totalpop] of districts / sum [totalpop] of districts) 3","precision (sum [dissimilarity 0 ""all""] of districts / (2 * sum [totalpop] of districts * item 0 town-ethnicity-counts / town-totalpop * (1 - item 0 town-ethnicity-counts / town-totalpop))) 3","precision (sum [dissimilarity 1 ""all""] of districts / (2 * sum [totalpop] of districts * item 1 town-ethnicity-counts / town-totalpop * (1 - item 1 town-ethnicity-counts / town-totalpop))) 3","precision (sum [dissimilarity 2 ""all""] of districts / (2 * sum [totalpop] of districts * item 2 town-ethnicity-counts / town-totalpop * (1 - item 2 town-ethnicity-counts / town-totalpop))) 3","precision (sum [dissimilarity 3 ""all""] of districts / (2 * sum [totalpop] of districts * item 3 town-ethnicity-counts / town-totalpop * (1 - item 3 town-ethnicity-counts / town-totalpop))) 3","precision moran-I districts 3"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","71","0.183","0.597","0.991","0.887","0.228","0.682"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","75","0.192","0.603","0.989","0.884","0.249","0.698"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","78","0.199","0.632","0.987","0.92","0.256","0.704"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","74","0.191","0.613","0.982","0.898","0.247","0.682"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","78","0.203","0.632","0.991","0.918","0.247","0.689"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","78","0.21","0.657","0.991","0.945","0.259","0.718"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","74","0.194","0.627","0.996","0.92","0.238","0.711"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","73","0.194","0.626","0.993","0.913","0.238","0.703"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","72","0.184","0.598","0.99","0.889","0.232","0.682"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","79","0.199","0.633","0.988","0.925","0.251","0.704"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","76","0.193","0.604","0.989","0.887","0.246","0.698"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","75","0.192","0.614","0.984","0.905","0.252","0.681"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","79","0.204","0.634","0.991","0.919","0.243","0.688"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","79","0.212","0.658","0.99","0.946","0.255","0.717"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","75","0.197","0.636","0.996","0.926","0.231","0.709"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","74","0.196","0.632","0.993","0.917","0.242","0.704"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","73","0.185","0.601","0.989","0.894","0.231","0.68"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","80","0.2","0.635","0.987","0.924","0.262","0.702"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","77","0.193","0.605","0.989","0.884","0.248","0.698"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","76","0.194","0.617","0.985","0.911","0.244","0.68"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","80","0.205","0.636","0.99","0.923","0.251","0.689"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","80","0.214","0.664","0.99","0.946","0.258","0.717"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","76","0.201","0.641","0.996","0.931","0.235","0.71"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","75","0.199","0.636","0.993","0.921","0.243","0.704"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","81","0.2","0.638","0.988","0.923","0.264","0.702"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","74","0.186","0.602","0.99","0.894","0.232","0.681"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","78","0.194","0.608","0.989","0.888","0.248","0.698"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","77","0.196","0.62","0.984","0.918","0.252","0.678"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","81","0.206","0.637","0.99","0.924","0.25","0.689"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","81","0.217","0.667","0.991","0.949","0.265","0.716"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","77","0.205","0.648","0.996","0.939","0.233","0.709"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","76","0.202","0.643","0.994","0.927","0.247","0.705"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","82","0.201","0.637","0.989","0.924","0.255","0.703"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","75","0.187","0.607","0.99","0.896","0.235","0.68"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","82","0.218","0.668","0.991","0.95","0.272","0.716"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","79","0.194","0.609","0.989","0.891","0.243","0.696"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","78","0.197","0.625","0.984","0.922","0.243","0.678"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","82","0.207","0.64","0.99","0.925","0.257","0.691"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","78","0.209","0.654","0.997","0.942","0.23","0.708"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","77","0.205","0.65","0.994","0.934","0.251","0.704"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","83","0.202","0.639","0.989","0.93","0.263","0.704"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","83","0.219","0.669","0.991","0.955","0.272","0.715"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","79","0.199","0.631","0.984","0.927","0.247","0.679"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","83","0.209","0.643","0.991","0.93","0.26","0.687"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","80","0.195","0.614","0.99","0.895","0.245","0.698"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","76","0.187","0.607","0.989","0.897","0.229","0.681"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","79","0.213","0.663","0.997","0.945","0.232","0.706"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","78","0.208","0.655","0.994","0.94","0.246","0.707"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","84","0.203","0.641","0.989","0.931","0.252","0.705"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","84","0.221","0.67","0.992","0.955","0.266","0.715"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","84","0.21","0.645","0.992","0.93","0.261","0.687"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","80","0.201","0.633","0.984","0.931","0.254","0.681"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","81","0.196","0.614","0.99","0.9","0.246","0.699"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","77","0.188","0.609","0.99","0.897","0.222","0.68"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","80","0.215","0.668","0.997","0.948","0.243","0.707"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","79","0.211","0.663","0.995","0.949","0.241","0.705"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","85","0.204","0.646","0.989","0.935","0.256","0.705"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","85","0.222","0.673","0.991","0.957","0.266","0.715"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","85","0.211","0.644","0.993","0.932","0.259","0.686"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","81","0.203","0.636","0.985","0.938","0.249","0.684"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","82","0.197","0.617","0.99","0.902","0.25","0.698"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","78","0.189","0.61","0.991","0.896","0.222","0.679"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","81","0.217","0.671","0.997","0.952","0.246","0.708"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","80","0.214","0.67","0.994","0.955","0.245","0.704"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","86","0.223","0.678","0.99","0.96","0.275","0.714"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","86","0.205","0.647","0.989","0.936","0.254","0.7"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","86","0.211","0.644","0.993","0.933","0.251","0.687"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","82","0.205","0.637","0.986","0.938","0.25","0.683"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","83","0.198","0.617","0.99","0.904","0.253","0.697"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","82","0.219","0.672","0.997","0.954","0.245","0.708"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","79","0.189","0.612","0.991","0.896","0.223","0.679"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","81","0.217","0.676","0.994","0.958","0.247","0.705"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","87","0.224","0.677","0.991","0.96","0.281","0.714"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","87","0.207","0.649","0.99","0.941","0.251","0.704"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","87","0.212","0.645","0.994","0.935","0.253","0.686"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","83","0.207","0.64","0.987","0.941","0.238","0.687"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","83","0.22","0.675","0.997","0.954","0.24","0.708"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","84","0.198","0.617","0.99","0.905","0.252","0.697"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","80","0.19","0.615","0.991","0.903","0.221","0.678"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","82","0.221","0.681","0.994","0.964","0.251","0.704"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","88","0.224","0.678","0.991","0.962","0.281","0.713"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","88","0.209","0.652","0.99","0.942","0.26","0.705"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","88","0.212","0.648","0.994","0.938","0.253","0.686"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","84","0.208","0.645","0.986","0.944","0.24","0.685"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","84","0.221","0.674","0.997","0.956","0.239","0.709"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","85","0.199","0.617","0.991","0.908","0.249","0.697"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","83","0.223","0.684","0.995","0.967","0.251","0.706"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","89","0.225","0.675","0.991","0.964","0.278","0.713"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","81","0.191","0.617","0.991","0.907","0.223","0.678"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","89","0.21","0.656","0.99","0.947","0.26","0.707"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","89","0.214","0.653","0.995","0.943","0.256","0.686"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","85","0.21","0.646","0.987","0.945","0.24","0.685"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","85","0.222","0.678","0.996","0.959","0.249","0.706"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","86","0.199","0.618","0.991","0.909","0.25","0.698"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","84","0.225","0.69","0.995","0.967","0.254","0.705"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","90","0.226","0.681","0.991","0.962","0.278","0.714"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","90","0.212","0.658","0.99","0.949","0.266","0.708"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","82","0.192","0.618","0.991","0.908","0.225","0.677"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","90","0.214","0.652","0.995","0.944","0.256","0.686"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","86","0.211","0.648","0.988","0.946","0.246","0.686"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","86","0.223","0.678","0.997","0.961","0.257","0.708"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","85","0.227","0.693","0.996","0.971","0.26","0.708"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","91","0.226","0.682","0.991","0.966","0.285","0.713"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","87","0.2","0.62","0.991","0.911","0.259","0.694"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","91","0.213","0.659","0.989","0.95","0.264","0.705"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","83","0.193","0.619","0.991","0.912","0.229","0.677"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","91","0.215","0.654","0.995","0.942","0.259","0.685"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","87","0.212","0.653","0.988","0.947","0.243","0.686"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","87","0.224","0.678","0.997","0.962","0.262","0.708"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","86","0.228","0.694","0.996","0.971","0.254","0.708"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","92","0.227","0.683","0.992","0.966","0.285","0.713"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","88","0.201","0.622","0.991","0.914","0.252","0.694"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","92","0.214","0.662","0.991","0.952","0.269","0.707"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","92","0.216","0.657","0.995","0.943","0.262","0.685"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","84","0.193","0.622","0.991","0.909","0.227","0.676"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","88","0.225","0.681","0.997","0.963","0.269","0.706"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","88","0.213","0.655","0.987","0.95","0.25","0.685"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","87","0.229","0.698","0.996","0.973","0.266","0.705"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","93","0.227","0.682","0.992","0.967","0.288","0.713"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","89","0.202","0.626","0.992","0.918","0.264","0.693"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","93","0.215","0.661","0.991","0.952","0.266","0.703"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","93","0.216","0.656","0.995","0.939","0.263","0.685"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","89","0.225","0.684","0.997","0.962","0.27","0.707"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","89","0.214","0.657","0.987","0.951","0.248","0.687"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","85","0.194","0.624","0.991","0.915","0.223","0.677"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","88","0.229","0.699","0.996","0.974","0.263","0.706"
